id,title,price,link,image_link,availability,brand,condition,mpn,description
test-123,"Smoke Test Rug",123.45 USD,https://aytekrugs.com/rug/test-123,https://example.com/i.jpg,in stock,Aytek Rugs,new,test-123,"Smoke Test Rug"
10308,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10308,https://drive.usercontent.google.com/download?id=1YYUMWLKV_p7LX9e3Atq1hhHUJu3lnvLs&export=view,in stock,Aytek Rugs,new,10308,"SKU: 10308Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10309,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10309,https://drive.usercontent.google.com/download?id=1XTm0ejD1EbwFWbdyFi2B89mFYAuB0fM9&export=view,in stock,Aytek Rugs,new,10309,"SKU: 10309Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10311,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10311,https://drive.usercontent.google.com/download?id=1dEOoMBLXJzgYqys3pBGg0OqmdK88m27b&export=view,in stock,Aytek Rugs,new,10311,"SKU: 10311Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10313,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10313,https://drive.usercontent.google.com/download?id=1VzhVRsWbWpg-Haxr85uhDs0UCb5qmpf_&export=view,in stock,Aytek Rugs,new,10313,"SKU: 10313Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10314,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10314,https://drive.usercontent.google.com/download?id=1S-gZYHg-rSNElcT1l46_ghORqUAA1ZWB&export=view,in stock,Aytek Rugs,new,10314,"SKU: 10314Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10315,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10315,https://drive.usercontent.google.com/download?id=1P2G_lrnyw8StBrNqP3XsFyMTGmevfY4-&export=view,in stock,Aytek Rugs,new,10315,"SKU: 10315Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10317,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10317,https://drive.usercontent.google.com/download?id=1a-lcPOWjVTyihYHKaF4Vx-13dmbKT1iD&export=view,in stock,Aytek Rugs,new,10317,"SKU: 10317Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10318,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10318,https://drive.usercontent.google.com/download?id=1S0I7mgBiI3SCxBCUcUTJF5GjjVFj9tDe&export=view,in stock,Aytek Rugs,new,10318,"SKU: 10318Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10320,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10320,https://drive.usercontent.google.com/download?id=1MgH4jncC13nuq8p_n8yT_C3gDFsqgsfL&export=view,in stock,Aytek Rugs,new,10320,"SKU: 10320Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10321,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10321,https://drive.usercontent.google.com/download?id=1JWCnPTy_ZFNSE2zPbuLZHLlxPWkB42Ka&export=view,in stock,Aytek Rugs,new,10321,"SKU: 10321Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10323,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10323,https://drive.usercontent.google.com/download?id=11g1mrkhrwGdykTOD8hapFcKepz1KsI8o&export=view,in stock,Aytek Rugs,new,10323,"SKU: 10323Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10325,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10325,https://drive.usercontent.google.com/download?id=1CUsvg0cHowpka2Yupt-fTwSWm8Zy1LgX&export=view,in stock,Aytek Rugs,new,10325,"SKU: 10325Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10327,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10327,https://drive.usercontent.google.com/download?id=1WoQ9JisGs9RihFmwDVbm5J3ZcebJKVGb&export=view,in stock,Aytek Rugs,new,10327,"SKU: 10327Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10328,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10328,https://drive.usercontent.google.com/download?id=1Ni-sFkz1r7nE4QjH4bTcUgZDzZ-YIRUa&export=view,in stock,Aytek Rugs,new,10328,"SKU: 10328Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10329,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10329,https://drive.usercontent.google.com/download?id=1lwpuKHTArxuYwEodswxHzFEQC-F1VJIs&export=view,in stock,Aytek Rugs,new,10329,"SKU: 10329Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10331,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10331,https://drive.usercontent.google.com/download?id=1fcT8S7RjSdjmqA_yYAYwLrd_jFrdVcNP&export=view,in stock,Aytek Rugs,new,10331,"SKU: 10331Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10332,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10332,https://drive.usercontent.google.com/download?id=17dsBf2tjQINSG_taYxFRwW23wdIGNyqR&export=view,in stock,Aytek Rugs,new,10332,"SKU: 10332Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10333,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10333,https://drive.usercontent.google.com/download?id=1CeZYLQjHhGvsdYU_lA9SkCnT3UtCm9RU&export=view,in stock,Aytek Rugs,new,10333,"SKU: 10333Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10340,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10340,https://drive.usercontent.google.com/download?id=14-4mcGSxZqBPZ5lMbHztLb1kttu5gSK9&export=view,in stock,Aytek Rugs,new,10340,"SKU: 10340Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10341,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10341,https://drive.usercontent.google.com/download?id=1WxV5i0jt8ZuMAGeAby7gBt2-5ApdjoHP&export=view,in stock,Aytek Rugs,new,10341,"SKU: 10341Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10342,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10342,https://drive.usercontent.google.com/download?id=1GoU08cQ5NbwO52dC-aQAKpXmUw3Pfjmx&export=view,in stock,Aytek Rugs,new,10342,"SKU: 10342Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10346,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10346,https://drive.usercontent.google.com/download?id=1YhS4kJ0IO5SXzFR2W9Pl14AaZrndN_LV&export=view,in stock,Aytek Rugs,new,10346,"SKU: 10346Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10345,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10345,https://drive.usercontent.google.com/download?id=1vGQN2GpdZxRvRMA2RJ4eMUuqG2nwOSxP&export=view,in stock,Aytek Rugs,new,10345,"SKU: 10345Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10347,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10347,https://drive.usercontent.google.com/download?id=1BBUavBylBG5Ry9Vr_AslkcnL-BnX7QBZ&export=view,in stock,Aytek Rugs,new,10347,"SKU: 10347Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10349,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10349,https://drive.usercontent.google.com/download?id=1PxebpW4zAGOxfu_i_520g98ObS2OcvQg&export=view,in stock,Aytek Rugs,new,10349,"SKU: 10349Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10350,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10350,https://drive.usercontent.google.com/download?id=1eQ-AF0vZOIYJ_WvGSJbo2fiv4uXUJbE4&export=view,in stock,Aytek Rugs,new,10350,"SKU: 10350Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10351,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10351,https://drive.usercontent.google.com/download?id=1xKuGtoUVf4ZEw325lbY3CuTohSIR1MOa&export=view,in stock,Aytek Rugs,new,10351,"SKU: 10351Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10354,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10354,https://drive.usercontent.google.com/download?id=16jBeVOjYFM63bYxlbybfV2HA0c91LpR1&export=view,in stock,Aytek Rugs,new,10354,"SKU: 10354Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10356,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10356,https://drive.usercontent.google.com/download?id=1IpKtyt_9ds0bZN2nUjcEY8v15V2vt7bj&export=view,in stock,Aytek Rugs,new,10356,"SKU: 10356Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10355,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10355,https://drive.usercontent.google.com/download?id=1MlycpiCgWjad79DRQFiC-nAUnWH6sMOQ&export=view,in stock,Aytek Rugs,new,10355,"SKU: 10355Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
